"acce.roundNo","turtle.ID","sex","cl","time","date","hour","month","year","julian","x","y","z","ODBA","airTemp","waterTemp","rainfall","roll_sum_24h","heavyRain","acce.netWeight"
4,471,"M",153.8,"2022-06-17 05:45:00",2022-06-17,5,6,"2022",168,0.339178296746656,-0.0774117890572969,-0.0505915742243867,0.585692944750562,23.25,21.5,0,5,"no",39
4,471,"M",153.8,"2022-06-17 06:00:00",2022-06-17,6,6,"2022",168,0.0167472718253968,-0.437702605012175,-0.222162481073614,1.12977146009373,23.25,21.5,0.5,5.5,"no",39
4,471,"M",153.8,"2022-06-17 06:15:00",2022-06-17,6,6,"2022",168,0.296393654344022,-0.520791323158051,-0.203313524200473,1.2084204653598,23.25,21.5,0.5,5.5,"no",39
4,471,"M",153.8,"2022-06-17 06:30:00",2022-06-17,6,6,"2022",168,-0.0559638007391914,0.124016361784916,-0.0347275039413711,0.857643793923091,23.25,21.5,0.5,5.5,"no",39
4,471,"M",153.8,"2022-06-17 06:45:00",2022-06-17,6,6,"2022",168,-0.0377232874547328,-0.204380000424922,-0.013776642194611,0.382701237022526,23.25,21.5,0.5,5.5,"no",39
4,471,"M",153.8,"2022-06-17 07:00:00",2022-06-17,7,6,"2022",168,-0.014615221475573,-0.0560219619789933,-0.0262855471351565,0.112843235865697,23.25,21.5,0,5.5,"no",39
4,471,"M",153.8,"2022-06-17 07:15:00",2022-06-17,7,6,"2022",168,-0.0342942214035964,-0.0253457642617799,-0.00240718211909619,0.0668160479928059,23.25,21.5,0,5.5,"no",39
4,471,"M",153.8,"2022-06-17 07:30:00",2022-06-17,7,6,"2022",168,-0.0876542809404137,0.0223181386755605,0.0285330310965076,0.144495034045815,23.25,21.5,0,5.5,"no",39
4,471,"M",153.8,"2022-06-17 07:45:00",2022-06-17,7,6,"2022",168,0.0184771066607004,0.0148294847513598,0.00134858630952384,0.103556729728605,23.25,21.5,0,5.5,"no",39
4,471,"M",153.8,"2022-06-17 08:00:00",2022-06-17,8,6,"2022",168,0,-0.000724004727910968,0,0.0038332869387557,23.25,21.5,0,5.5,"no",39
4,471,"M",153.8,"2022-06-17 08:15:00",2022-06-17,8,6,"2022",168,0,0.00164379619946028,0,0.00327140036612695,23.25,21.5,0,5.5,"no",39
4,471,"M",153.8,"2022-06-17 08:30:00",2022-06-17,8,6,"2022",168,0,0,0,0,23.25,21.75,0,5.5,"no",39
4,471,"M",153.8,"2022-06-17 08:45:00",2022-06-17,8,6,"2022",168,0.00900619562728938,0.00647178342490843,0.000294494459533501,0.0173349735117313,23.25,21.75,0,5.5,"no",39
4,471,"M",153.8,"2022-06-17 09:00:00",2022-06-17,9,6,"2022",168,0,0,0,0,23.25,21.75,0,4.5,"no",39
4,471,"M",153.8,"2022-06-17 09:15:00",2022-06-17,9,6,"2022",168,-0.00104944155237123,0,0,0.0023522511559621,23.25,21.75,0,4.5,"no",39
4,471,"M",153.8,"2022-06-17 09:30:00",2022-06-17,9,6,"2022",168,-0.000627329484751353,-0.000335620867847407,-0.000776599702380948,0.00943630750759656,23.25,21.75,0,4.5,"no",39
4,471,"M",153.8,"2022-06-17 09:45:00",2022-06-17,9,6,"2022",168,0.00146645346840659,0.00091145833333333,0.00173257460855114,0.0062586637537809,23.25,21.75,0,4.5,"no",39
4,471,"M",153.8,"2022-06-17 10:00:00",2022-06-17,10,6,"2022",168,-0.0023356800470771,0,1.43596191389882e-06,0.0059698190902235,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 10:15:00",2022-06-17,10,6,"2022",168,0,0.000202361115447046,0,0.005075726682172,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 10:30:00",2022-06-17,10,6,"2022",168,0,-0.00130792059502996,0,0.00214175472964535,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 10:45:00",2022-06-17,10,6,"2022",168,0,0.000433664642649031,0,0.00132414785735098,23.5,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 11:00:00",2022-06-17,11,6,"2022",168,0,0,0.000970847186667428,0.00619885485608143,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 11:15:00",2022-06-17,11,6,"2022",168,-0.000846354166666667,0,0,0.0009765625,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 11:30:00",2022-06-17,11,6,"2022",168,0.000620099301739927,0,0,0.00117026528159341,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 11:45:00",2022-06-17,11,6,"2022",168,-0.00694386180226024,0.0017578125,0,0.0146449660365676,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 12:00:00",2022-06-17,12,6,"2022",168,0,0.000538635084533522,0,0.00200347883453352,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 12:15:00",2022-06-17,12,6,"2022",168,-0.00728993228993229,-0.0065499685861014,-0.00105910528273809,0.0255566644726801,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 12:30:00",2022-06-17,12,6,"2022",168,0.110286157527368,-0.0460524528639763,-0.00708916463310991,0.310431433258582,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 12:45:00",2022-06-17,12,6,"2022",168,-0.161018273176476,0.0324892230165668,-0.0456882391696845,0.294447493153548,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 13:00:00",2022-06-17,13,6,"2022",168,0,0.00220031704406704,-0.00242657190899376,0.00817542375159562,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 13:15:00",2022-06-17,13,6,"2022",168,-0.515203961077984,0.0797137351580711,0.101585699998786,0.778613701294365,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 13:30:00",2022-06-17,13,6,"2022",168,0.00153125411914474,0.000767903429036241,-0.00105223823485545,0.0175875014742202,24,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 13:45:00",2022-06-17,13,6,"2022",168,-0.00907482545666138,-0.0570450708146021,-0.0176022572262807,0.0890957512539544,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 14:00:00",2022-06-17,14,6,"2022",168,-0.001327391683837,0.0145182400065213,0.00667112835081582,0.0545410345947455,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 14:15:00",2022-06-17,14,6,"2022",168,-0.00430072585834305,-0.0351901895847208,-0.0210911999242077,0.0778578517836331,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 14:30:00",2022-06-17,14,6,"2022",168,0.00663772533889721,-0.00638499141917111,-0.00359234136089609,0.11191221972472,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 14:45:00",2022-06-17,14,6,"2022",168,-0.00551215277777777,-0.00212673611111114,0.000130208333333363,0.0259982638888888,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 15:00:00",2022-06-17,15,6,"2022",168,0.00643577342796093,-0.0025840695762571,-0.00858844280719282,0.0634770351176601,24,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 15:15:00",2022-06-17,15,6,"2022",168,0.00342244831990925,-0.00514023736679986,0.00333258050543211,0.0246163341866467,24,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 15:30:00",2022-06-17,15,6,"2022",168,-0.00930394746312714,0.0020809106258325,-0.00437598967872407,0.0318493274303821,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 15:45:00",2022-06-17,15,6,"2022",168,-0.00180185164100605,-0.000350629762394488,2.64084363348219e-05,0.0170948052152097,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 16:00:00",2022-06-17,16,6,"2022",168,-0.000122615015193145,-0.00416334696119849,-0.000683956885128761,0.017034942596466,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 16:15:00",2022-06-17,16,6,"2022",168,0.00225976551660145,-0.0022187962861791,0.00242933065198692,0.0254027439574315,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 16:30:00",2022-06-17,16,6,"2022",168,-0.000967614200036077,-0.000820051259504351,-0.000732337866126892,0.0130543799733253,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 16:45:00",2022-06-17,16,6,"2022",168,-0.00639513752306721,0.000392307887425072,-0.00467300169448606,0.0317291920319264,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 17:00:00",2022-06-17,17,6,"2022",168,0.000990185487255796,3.06632386710137e-05,0.000908805278922453,0.0177364546261031,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 17:15:00",2022-06-17,17,6,"2022",168,0.00125662098318349,-0.00358720597978411,0.00449359126116938,0.0359328930617993,23.75,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 17:30:00",2022-06-17,17,6,"2022",168,0.00341726415945166,-0.000531320892649026,0.00249840762536074,0.0178556035977911,23.5,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 17:45:00",2022-06-17,17,6,"2022",168,0.00260768690944472,-0.0101091508318071,0.00480285773254524,0.0459349867797134,23.5,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 18:00:00",2022-06-17,18,6,"2022",168,-0.000851524777306017,-0.000353482238247868,-0.00173050419632453,0.0242726647267663,23.5,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 18:15:00",2022-06-17,18,6,"2022",168,0.00101964008214008,-0.0013392125452672,-0.00207284577401767,0.0199701204828158,23.5,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 18:30:00",2022-06-17,18,6,"2022",168,-0.000960164509969198,0.000430491275217867,3.17336743119179e-06,0.0153848782510892,23.5,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 18:45:00",2022-06-17,18,6,"2022",168,0.000574322595806975,0.00190855964781744,-0.0017371517371518,0.0190760059168263,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 19:00:00",2022-06-17,19,6,"2022",168,-0.00318424251529721,0.00482440465350624,-0.00301128450542512,0.044711218685828,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 19:15:00",2022-06-17,19,6,"2022",168,-0.00124907644438894,-0.000776599702380962,-0.00101849918744451,0.00939769594554751,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 19:30:00",2022-06-17,19,6,"2022",168,-0.00333178106615607,-0.000393676419067082,-0.000212824285089924,0.0198537790334666,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 19:45:00",2022-06-17,19,6,"2022",168,-0.00232747395833333,0,-0.000360579633040564,0.00905084769830865,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 20:00:00",2022-06-17,20,6,"2022",168,-0.00106660104218698,0.00199722965836246,-0.00106501571345316,0.0163255364427239,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 20:15:00",2022-06-17,20,6,"2022",168,0.00367911168692419,0.000575837465485909,-0.000851161642177217,0.0177148995752512,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 20:30:00",2022-06-17,20,6,"2022",168,0.00130594503153098,-0.0004892622568404,-0.000210244399697551,0.0195029119101385,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 20:45:00",2022-06-17,20,6,"2022",168,0.00196581575976107,4.47144001852751e-07,-0.00271417493097179,0.020163977732337,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 21:00:00",2022-06-17,21,6,"2022",168,-0.000507343134296259,0.00268555771485457,0.0050370094315407,0.0159366458194583,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 21:15:00",2022-06-17,21,6,"2022",168,0.000538635084533522,-0.00587727430989146,-0.00020308738570457,0.0162504894194347,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 21:30:00",2022-06-17,21,6,"2022",168,0.00117119750908814,0.00652888235896049,-0.00150182662389695,0.0490532823296495,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 21:45:00",2022-06-17,21,6,"2022",168,-0.00122285754609974,0.0024546417124542,-4.07009440211992e-05,0.0159437134046509,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 22:00:00",2022-06-17,22,6,"2022",168,-0.0663140326470405,0.0665116052567225,0.0232977607245185,0.342823547437805,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 22:15:00",2022-06-17,22,6,"2022",168,0.0180806734115558,0.0590596469502719,0.0110051330409786,0.0881454534028063,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 22:30:00",2022-06-17,22,6,"2022",168,-0.00286727161727163,0.00433560038052226,0.000949034689269074,0.0252434197746698,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 22:45:00",2022-06-17,22,6,"2022",168,-0.00139856345911035,-0.0011381359525891,0.00208772889436948,0.0220157826114857,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 23:00:00",2022-06-17,23,6,"2022",168,0.0023402404376669,0.00435523167600373,0.000379945830313441,0.0255956385322193,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 23:15:00",2022-06-17,23,6,"2022",168,-0.0010965488504551,-0.00228605758390914,0,0.0106644521927725,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 23:30:00",2022-06-17,23,6,"2022",168,-0.00378919312024779,-0.00365655123955906,0.00226389550120018,0.0223334364203505,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-17 23:45:00",2022-06-17,23,6,"2022",168,0.00548954976804242,0.0115286776132364,0.00480678941156882,0.0324735390222523,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-18 00:00:00",2022-06-18,0,6,"2022",169,0.125857643875222,0.124008486630557,0.0615544747136544,0.321316438552767,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-18 00:15:00",2022-06-18,0,6,"2022",169,0.000820959097326296,-0.0224535528490607,-0.00399511241796396,0.0678784621411574,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-18 00:30:00",2022-06-18,0,6,"2022",169,0.0314034245919011,0.0295922122582279,0.00164223526039931,0.0825211138687701,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-18 00:45:00",2022-06-18,0,6,"2022",169,-0.013355906788524,0.0114680431330822,0.00328319412792066,0.0359584669887404,23.25,21.75,0,1.5,"no",39
4,471,"M",153.8,"2022-06-18 01:00:00",2022-06-18,1,6,"2022",169,-0.00195330656756439,-0.00163163659257409,-0.000116983710733681,0.0169714698279151,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 01:15:00",2022-06-18,1,6,"2022",169,-6.35784571331463e-05,-7.64399446039343e-05,-0.00314378275804056,0.0138277439791112,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 01:30:00",2022-06-18,1,6,"2022",169,-3.56035024003734e-05,-0.0110147122842435,-0.0024592080012002,0.0180947172402251,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 01:45:00",2022-06-18,1,6,"2022",169,-0.00135814164134477,0.00120595279286685,-0.000294494459533501,0.011440501772533,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 02:00:00",2022-06-18,2,6,"2022",169,3.37986666111666e-05,-0.00443003719370902,-0.00118796947410232,0.0206178451539779,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 02:15:00",2022-06-18,2,6,"2022",169,-0.000414131224678099,0.00144277922598235,0.000529673234751366,0.0118617114222582,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 02:30:00",2022-06-18,2,6,"2022",169,0.000203087385704573,-0.00254718697101509,-0.00164414578477079,0.0170486062331766,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 02:45:00",2022-06-18,2,6,"2022",169,0,0.00018047815899383,0.000911458333333337,0.0061375094089938,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 03:00:00",2022-06-18,3,6,"2022",169,-0.00389599278759435,0.000417207033418049,0.00235530257502917,0.0172283743816947,23.25,21.75,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 03:15:00",2022-06-18,3,6,"2022",169,0,3.89571621189061e-05,-0.000477749374808176,0.00978427720155656,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 03:30:00",2022-06-18,3,6,"2022",169,0.0571780460208195,0.0191044795048702,0.00949813803817709,0.127322173269439,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 03:45:00",2022-06-18,3,6,"2022",169,0.000499360219029336,-0.00378792979895925,-0.00127288204034526,0.0126438512467924,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 04:00:00",2022-06-18,4,6,"2022",169,-0.00597926379176379,-0.0154060213874667,-0.00833647960112804,0.0323584835303585,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 04:15:00",2022-06-18,4,6,"2022",169,0,0,0,0,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 04:30:00",2022-06-18,4,6,"2022",169,0,0.00772889909963779,0.00787316376805009,0.0156020628676879,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 04:45:00",2022-06-18,4,6,"2022",169,0,0,0.000388736155337743,0.00280446820974162,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 05:00:00",2022-06-18,5,6,"2022",169,0.000515128859855423,0,0,0.00397705864014458,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 05:15:00",2022-06-18,5,6,"2022",169,0.0017578125,-0.00428965565684317,-0.0016586305404665,0.00944920693455855,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 05:30:00",2022-06-18,5,6,"2022",169,0.00149883753399378,-0.00175781250000001,0.000531320892649012,0.00739839045503109,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 05:45:00",2022-06-18,5,6,"2022",169,0,-9.91819595335119e-05,0.00226389550120018,0.00399068162740038,23.25,21.5,0,0.5,"no",39
4,471,"M",153.8,"2022-06-18 06:00:00",2022-06-18,6,6,"2022",169,0,0,0,0,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 06:15:00",2022-06-18,6,6,"2022",169,0,-0.000268644753938866,-0.000770160191116166,0.0126015477577978,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 06:30:00",2022-06-18,6,6,"2022",169,-0.000800577460733712,0.00283973296668608,-0.000846354166666674,0.0088486437607531,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 06:45:00",2022-06-18,6,6,"2022",169,0.0332824673156704,0,-0.0044804885869339,0.0377629559026043,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 07:00:00",2022-06-18,7,6,"2022",169,0.00235271184978215,-0.00472667523448773,0.000273557280393216,0.0158682463369964,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 07:15:00",2022-06-18,7,6,"2022",169,0,-0.00114968852761829,0,0.00558607245618972,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 07:30:00",2022-06-18,7,6,"2022",169,0.062099312904977,-0.0448035932166791,-0.0207368315278472,0.177535669625513,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 07:45:00",2022-06-18,7,6,"2022",169,0,-0.000869228810405311,0,0.00231704569939864,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 08:00:00",2022-06-18,8,6,"2022",169,0,0.00505472717386779,0,0.00565926586434395,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 08:15:00",2022-06-18,8,6,"2022",169,0.00135243716786685,0.00514613424769675,0.00534922163340132,0.0128243555489649,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 08:30:00",2022-06-18,8,6,"2022",169,0.00153155763507326,0.00063675202835356,0.000911458333333337,0.00549770596157318,23.25,21.5,0,0,"no",39
4,471,"M",153.8,"2022-06-18 08:45:00",2022-06-18,8,6,"2022",169,-0.0016702562845141,-0.00333211981161198,0,0.0102269963109807,23.25,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 09:00:00",2022-06-18,9,6,"2022",169,0.00226389550120021,-0.000519101666562619,-0.000433664642649018,0.0101304186265124,23.25,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 09:15:00",2022-06-18,9,6,"2022",169,0,0,0,0,23.25,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 09:30:00",2022-06-18,9,6,"2022",169,1.78017512002041e-05,0.000520917342206384,0,0.0057468844089938,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 09:45:00",2022-06-18,9,6,"2022",169,-0.00187184235035797,0.00146151320467724,-0.000332835025217804,0.0142160086007742,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 10:00:00",2022-06-18,10,6,"2022",169,0,0.00288399480294012,0.00415496775360055,0.00850380630654067,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 10:15:00",2022-06-18,10,6,"2022",169,0.00108297464254496,0,0,0.00645748294674076,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 10:30:00",2022-06-18,10,6,"2022",169,-0.206150522654429,0.0288180298434205,0.00462276980831669,0.497494291732573,23.25,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 10:45:00",2022-06-18,10,6,"2022",169,0,-0.000911458333333337,-0.000538635084533501,0.00291493716786684,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 11:00:00",2022-06-18,11,6,"2022",169,0,0,0,0,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 11:15:00",2022-06-18,11,6,"2022",169,0,0,0,0,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 11:30:00",2022-06-18,11,6,"2022",169,-0.012665156024531,-0.00962662283463059,-0.00514613424769675,0.0274379131068584,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 11:45:00",2022-06-18,11,6,"2022",169,-0.00303923507048506,0.00374133245226996,0,0.0129877284174159,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 12:00:00",2022-06-18,12,6,"2022",169,0.00208083745681402,-0.00373323237092768,5.80663910742241e-05,0.028147061814054,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 12:15:00",2022-06-18,12,6,"2022",169,9.34991657647877e-05,0.0170528825558123,-0.00483459140685702,0.0419203761733058,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 12:30:00",2022-06-18,12,6,"2022",169,-0.022136351604125,-0.185487334388702,-0.0213896265409937,0.298826539671266,23.5,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 12:45:00",2022-06-18,12,6,"2022",169,-0.00159396267794704,0.00312387265512266,-0.00109350014135168,0.0146358117793665,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 13:00:00",2022-06-18,13,6,"2022",169,-0.00449274304254773,-0.0169311022094225,-0.00226389550120018,0.0265385141117563,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 13:15:00",2022-06-18,13,6,"2022",169,0,0,0,0,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 13:30:00",2022-06-18,13,6,"2022",169,-0.00310025452488687,0.00918068859245329,0,0.0167115615185468,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 13:45:00",2022-06-18,13,6,"2022",169,0.000575837465485923,0.000620099301739917,-0.000975036790466483,0.00678855107566049,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 14:00:00",2022-06-18,14,6,"2022",169,0.000368159720181769,0,0,0.00620353145628882,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 14:15:00",2022-06-18,14,6,"2022",169,-1.78017512002041e-05,-0.00161293784340659,0,0.00489524852317822,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 14:30:00",2022-06-18,14,6,"2022",169,0.00347924644799645,0.00692133387445887,0.000803580100455087,0.030524358454046,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 14:45:00",2022-06-18,14,6,"2022",169,-0.00223303714514651,0,0,0.00277247166895604,23.75,21.75,0,0,"no",39
4,471,"M",153.8,"2022-06-18 15:00:00",2022-06-18,15,6,"2022",169,-0.00169085471819846,0.00313673414259351,0.00231577504526723,0.015269612657308,23.75,21.75,0.5,0.5,"no",39
4,471,"M",153.8,"2022-06-18 15:15:00",2022-06-18,15,6,"2022",169,0.0166067412405303,0.0266831502915487,-0.011957947651307,0.0825939143321956,23.75,21.75,0.5,0.5,"no",39
4,471,"M",153.8,"2022-06-18 15:30:00",2022-06-18,15,6,"2022",169,0.0208624573126526,0.0257904720062923,-0.00251225011967199,0.0567172627719503,23.75,21.75,0.5,0.5,"no",39
4,471,"M",153.8,"2022-06-18 15:45:00",2022-06-18,15,6,"2022",169,0.0159252992016664,-0.0325765570150336,-0.0133694864163614,0.105433542152292,23.75,21.75,0.5,0.5,"no",39
4,471,"M",153.8,"2022-06-18 16:00:00",2022-06-18,16,6,"2022",169,-0.000325604842206405,0.00388866504589158,0.000893824599879245,0.0155317799604909,23.75,21.75,0.5,1,"no",39
4,471,"M",153.8,"2022-06-18 16:15:00",2022-06-18,16,6,"2022",169,-0.0468297625768329,-0.00912179725656287,0.00922118517333362,0.0913132006882007,23.75,21.75,0.5,1,"no",39
4,471,"M",153.8,"2022-06-18 16:30:00",2022-06-18,16,6,"2022",169,0.000910065412018535,0.00285859973359971,0.00255838996073371,0.0187647367823149,23.75,21.75,0.5,1,"no",39
4,471,"M",153.8,"2022-06-18 16:45:00",2022-06-18,16,6,"2022",169,-9.91819595335228e-05,0,0.000823186687444522,0.00424018798042235,23.75,21.75,0.5,1,"no",39
4,471,"M",153.8,"2022-06-18 17:00:00",2022-06-18,17,6,"2022",169,0,0,-0.000864155917866843,0.00216623925120016,23.5,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 17:15:00",2022-06-18,17,6,"2022",169,0,6.33833397505057e-05,-0.0014872957988192,0.00983391608391609,23.5,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 17:30:00",2022-06-18,17,6,"2022",169,0.00457189566076284,-0.00226389550120018,0,0.00795883803696303,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 17:45:00",2022-06-18,17,6,"2022",169,0,0,0,0,23.5,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 18:00:00",2022-06-18,18,6,"2022",169,0,0,0,0,23.5,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 18:15:00",2022-06-18,18,6,"2022",169,-0.000981212797619042,0.00351562499999999,0.000893656582133168,0.00997408895358113,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 18:30:00",2022-06-18,18,6,"2022",169,0,0.00163335949181536,0,0.00501526149504093,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 18:45:00",2022-06-18,18,6,"2022",169,0,-0.000203087385704584,-0.000373004816364209,0.00833423033130069,23.25,21.75,0,1,"no",39
4,471,"M",153.8,"2022-06-18 19:00:00",2022-06-18,19,6,"2022",169,0,0,0,0,23.25,21.75,0,1,"no",39
